Year,Week,merl.Si,merl.NH4,merl.NO32,merl.PO4,Si.raw,NH4.raw,NO32.raw,PO4.raw,chla,Precip,light,Secchi.depth,SAL_SURF,SAL_BOT,Temperature_SURF,Temperature_BOT
2009,12,1.43,0.9,0.18,0.36,NA,NA,NA,NA,5.36,0.017142857,295.3796131,3.75,28.5,30.02,4.3,4.4
2009,13,0.4,0.83,0.09,0.15,NA,NA,NA,NA,NA,0.032857143,219.2626563,6,29.46,29.81,5.7,5.3
2009,14,1.31,1.16,0.23,0.38,NA,0.132,0.094,0.22,7.38,0.255714286,255.7727679,4.25,27.64,29.76,7.2,6.8
2009,15,1.55,1.63,0.28,0.23,0.57,0.066,0.144,0.053,7.33,0.368571429,402.5026785,3.75,27.41,28.58,6.6,6.7
2009,16,NA,1.04,0.12,0.27,1.29,0.091,0.122,0.058,5.51,0,314.6522322,3.25,26.74,30.65,9.3,6.7
2009,17,1.27,1.02,0.31,0.35,NA,NA,NA,NA,NA,0.312857143,305.1012587,3.5,NA,NA,11.6,10.1
2009,18,2.11,1.16,0.28,0.43,0.46,0.259,0.086,0,1.66,0.002857143,276.5446429,4,27.12,29.44,12.4,10.7
2009,19,1.14,1.16,0.19,0.31,0.42,0.126,0.108,0.047,NA,0.318571429,357.7897321,NA,NA,NA,NA,NA
2009,20,1.62,1.19,0.21,0.46,NA,NA,NA,NA,4.8,0.034285714,400.1938988,2.875,28.3,29.025,12.95,12.75
2009,21,1.45,1.25,0.15,0.41,0.83,0.116,0.036,0.14,3.28,0.051428571,326.1877976,3.5,28.25,28.87,14.4,13.6
2009,22,1.83,1.24,0.07,0.3,0.57,0.088,0.052,0.221,NA,0.061428571,361.6465774,NA,NA,NA,NA,NA
2009,23,2.3,1.23,0.2,0.4,NA,NA,NA,NA,6.24,0.11,255.8071429,2.25,NA,29.94,16.7,14.5
2009,24,0.99,0.49,0.27,0.25,NA,NA,NA,NA,7.89,0.104285714,299.9627976,2.25,28.55,30.11,17.5,16.1
2009,25,1.6,1.12,0.18,0.39,NA,0.098,0.042,0,8.14,0.224285714,242.9936012,2,28.8,28.72,17.1,17.1
2009,26,3.83,1.51,0.43,0.5,NA,0.609,0.177,0.432,2.84,0.042857143,368.1027604,2.5,29.02,30.1,18.6,16.7
2009,27,2.01,1.55,0.75,0.42,18.83,0.149,0.088,0.475,NA,0.642857143,NA,NA,NA,NA,NA,NA
2009,28,0.56,1.06,0.53,0.19,9.21,0.107,0.094,0.367,5.985,0.154285714,460.5165179,2.375,28.44,28.93,19.85,19.5
2009,29,8.78,3.82,0.89,0.69,NA,NA,NA,NA,3.83,0.141428571,295.324256,2,28.28,29.59,21.3,19
2009,30,11.57,3.98,2.88,0.79,8.77,0.136,0.015,0.539,7.94,0.512857143,326.159375,2.4,28.2,29.02,21.3,20.3
2009,31,11.17,1.34,0.67,0.59,NA,0.484,0.12,0.869,7.05,0.088571429,369.0303571,1.8,27.42,29.48,22.9,21.3
2009,32,8.83,1.19,0.81,0.59,2.99,0.13,0.12,0.097,7.16,0.044285714,331.1691964,1.6,27.18,29.43,22,20.3
2009,33,11.67,2.76,0.58,0.86,NA,NA,NA,NA,4.12,0.1,370.5608631,2.5,28.2,29.37,22.9,21
2009,34,13.58,3.51,2.36,1.02,11.72,0.186,0.062,0.167,NA,0.002857143,276.4017857,NA,NA,NA,NA,NA
2009,35,15.03,1.07,0.24,0.75,NA,NA,NA,NA,NA,0.252857143,343.1144965,NA,NA,NA,NA,NA
2009,36,8.18,1.62,0.61,0.57,NA,NA,NA,NA,7.71,0,240.0602679,2,29.79,29.895,20.9,20.75
2009,37,12.56,NA,0.57,0.93,NA,NA,NA,NA,4.04,0.202857143,318.7650298,3,29.06,29.87,19.7,19.5
2009,38,16.97,NA,0.91,1.14,NA,NA,NA,NA,3.88,0.015714286,239.5462798,2.5,30.15,30.05,18.7,18.7
2009,39,18.31,NA,1.07,1.16,NA,NA,NA,NA,3.92,0.001428571,222.6541667,2.5,30.35,30.35,18.6,18.6
2009,40,12.99,NA,1.1,1,NA,NA,NA,NA,NA,0.322857143,208.0058036,NA,NA,NA,NA,NA
2009,41,19.18,5.05,2.49,1.31,NA,NA,NA,NA,5.465,0.132857143,113.3566964,2.25,30.51,30.42,16,16.05
2009,42,NA,NA,2.5,NA,NA,NA,NA,NA,2.34,0.06,184.1477679,3,29.74,29.7,11.9,12
2009,43,13.31,4.97,1.78,1.06,NA,NA,NA,NA,2.92,0.421428571,91.31015625,4.5,29.45,29.5,12.6,12.9
2009,44,9.88,4.01,2.81,1.17,NA,NA,NA,NA,1.96,0.185714286,162.0727679,3,29.57,29.81,12.8,13.1
2009,45,19.5,3.97,3.13,1.15,NA,NA,NA,NA,1.49,0.008571429,80.44315476,3.5,28.65,29.22,11,11.6
2009,46,19.44,6.97,5.74,1.2,NA,NA,NA,NA,1.21,0.307142857,128.6877976,3.5,27.87,29.22,11.3,11.6
2009,47,16.15,6.17,7.49,1.18,26.56,6.805,10.33,1.195,2.62,0.141428571,63.50669642,3,27.82,27.9,10.7,10.7
2009,48,10.45,5.1,5.21,1.11,26.33,5.92,9.875,1.175,1.78,0.147142857,70.24227431,3,29.46,29.8,10.2,10.5
2009,49,17.87,5.4,8.33,1.17,18.38,4.351,6.21,1.035,1.36,0.347142857,102.0941964,3.5,28.74,28.82,8.25,8.49
2009,50,17.84,6.43,7.85,1.17,22.29,4.94,7.79,1.055,1.74,0.175714286,105.6441964,3,28.81,29.33,6.19,6.94
2009,51,23.61,6.05,10.7,1.2,22.92,4.755,8.295,1.01,1.4,0.15,105.2642857,2.5,28.62,28.28,3.38,3.35
2009,52,9.55,5.33,5.21,0.93,23.09,3.88,9.675,0.965,2.32,0.118571429,96.21067708,3,30.57,30.8,4.09,4.43
2010,1,19.42,7.43,9.24,1.05,15.38,1.871,7.995,0.365,2.44,0.14,41.60625,3.5,29.91,30.05,2.57,3.13
2010,2,21.1,6.48,9.27,1.04,17.82,1.88,9.35,0.72,6.31,0.005714286,142.0357143,4,30.34,30.41,1.51,1.96
2010,3,20.99,3.37,9.18,0.79,12.32,0.11,7.84,0.46,8.13,0,137.7794643,2.5,29.32,30.45,2.26,3.06
2010,4,10.46,1.63,5.99,0.63,8.12,0.37,6,0.27,22.64,0.231428571,120.6763393,2,30.33,30.63,3.81,3.67
2010,5,13.1,0.31,8.65,0.77,NA,0.16,0.22,0.04,10.01,0.204285714,146.8571429,2,30.13,30.06,1,1.04
2010,6,7.53,0.05,5.68,0.58,NA,0.16,0.02,0.04,6.1,0.001428571,170.4455357,2.5,29.6,31.32,0.04,2.1
2010,7,4.34,0.51,3.3,0.37,NA,2.24,0.56,0.05,2.08,0.035714286,202.1513393,4,30.8,30.82,1.38,1.64
2010,8,0,0.36,0.68,0.21,NA,0.41,0.41,0.13,1.01,0.024285714,203.0467262,5.5,31,31.1,2.3,2.33
2010,9,0.08,0.44,0.82,0.21,NA,0.45,0.4,0.19,2.05,0.577142857,122.508631,3.5,28.35,27.89,2.99,3.02
2010,10,0.29,0.6,0.74,0.17,NA,2.56,1.63,0.16,7.91,0.031428571,212.8653274,3,27.58,30.8,4,2.58
2010,11,0.71,0.42,0.46,0.22,NA,1.97,0.47,0.1,7.84,0.274285714,188.3427083,2.5,26.29,26.8,4.49,4.41
2010,12,1.95,0.65,0.78,0.23,NA,1.84,3.04,0.15,7.92,0.254285714,317.1755952,3,26.06,29.46,6.51,4.28
2010,13,4.3,0.62,1.68,0.24,NA,1.76,0.31,0.04,9.87,0.512857143,224.7904762,2.5,28.23,28.51,5.47,5.4
2010,14,1.67,0.81,0.98,0.24,NA,0.42,0.12,0.04,3.97,1.261428571,231.4344618,1.5,14.11,29.4,11.8,5.77
2010,15,5.8,1.41,2.16,0.86,NA,4.13,14.31,0.11,18.13,0.132857143,307.9373512,1,18.6,30.32,10.7,6.48
2010,16,9.37,0.77,4,0.2,NA,3.31,2.95,0.06,0.99,0.074285714,359.8316964,4.5,24.6,29.76,9.55,7.53
2010,17,13.12,1.4,2.07,0.27,NA,3.26,3.69,0.14,11.72,0.054285714,341.9665104,2,27.66,28.98,10.5,9.91
2010,18,5.32,0.86,2.49,0.23,NA,1.25,2.57,0.11,0.79,0.05,361.7410714,4,29.88,28.91,12.3,11
2010,19,1.49,0.87,0.68,0.18,NA,1.59,0.66,0.21,3.45,0.185714286,399.7885417,3,29.08,30.36,11.8,11.2
2010,20,4.93,2.91,3.59,0.23,NA,0.97,0.13,0.09,3.63,0.012857143,362.0263393,3,28.86,30.38,13.6,11.7
2010,21,5.03,1.34,1.32,0.32,NA,0.57,0.16,0.16,NA,0.128571429,479.533631,NA,NA,NA,NA,NA
2010,22,7.63,1.55,1.1,0.28,NA,1.02,0.24,0.43,2.61,0.032857143,433.0586805,2.25,26.01,26.99,18,15.5
2010,23,9.22,0.97,0.68,0.3,NA,1.38,0.3,0.17,9.8,0.188571429,290.0760417,1.5,25.83,27.43,19.5,17.7
2010,24,11.21,0.94,0.55,0.31,NA,0.28,0.27,0.3,8.86,0.122857143,446.5127976,1.5,25.97,26.16,18.1,17.8
2010,25,1.84,0.91,0.55,0.31,NA,1.08,1.19,0.46,2.09,0.108571429,456.0889881,2.25,26.03,26.7,20.4,18
2010,26,7.9,1.69,0.96,0.67,NA,1.96,0.27,0.21,4.41,0.084285714,476.3832899,2.25,26.37,26.81,21.9,19
2010,27,3.06,0.86,0.58,0.2,NA,1.05,0.67,0.49,1.56,0.094285714,466.964881,2.25,26.46,27.23,23.5,18.6
2010,28,5.62,0.72,1.06,0.3,NA,0.06,0.24,0.64,3.11,0.051428571,387.5501488,2.75,26.83,27.3,23.8,20.2
2010,29,11.01,0.63,1.08,0.37,NA,1.24,0.5,1.32,5.96,0.187142857,344.1898809,2,26.93,27.57,24.6,22.3
2010,30,14.33,0.88,2.76,0.54,NA,0.39,0.37,0.61,9.46,0.27,471.5936632,1.5,27.37,27.84,23.7,22.7
2010,31,15.51,0.84,2.07,0.31,NA,0.05,0.12,0.91,NA,0.017142857,NA,NA,NA,NA,NA,NA
2010,32,20.65,3.22,1.68,0.84,NA,0.9,0.37,1.25,3.88,0,502.1349702,2.125,27.795,27.48,23.55,22.55
2010,33,27.36,1,1.46,0.74,NA,0.73,0.75,0.37,NA,0.005714286,335.9296131,NA,NA,NA,NA,NA
2010,34,19.16,0.63,1.26,0.58,NA,6.68,0.71,1.16,7.68,0.011428571,324.5023809,1.875,29.195,29.605,21.7,21.3
2010,35,13.7,0.82,1.14,0.64,NA,1.12,0.59,0.27,1.58,0.33,432.5470312,2.75,27.65,27.74,23.1,22.1
2010,36,20.57,1.96,1.7,0.81,NA,3.25,1.47,0.81,3.07,0.141428571,363.8877976,2,28.2,28.32,21.4,21.3
2010,37,17.81,3.18,1.7,0.89,NA,5.47,1.59,1.09,2.89,0,318.449256,3,28.23,28.28,19.8,19.8
2010,38,27.1,4.81,1.81,0.74,NA,2.52,1.98,0.95,3.83,0.117142857,353.3769345,4,28.83,28.64,19.3,19.4
2010,39,6.15,0.79,0.9,0.36,NA,1.92,0.37,0.6,3.22,0,211.4927083,3.5,28.65,28.64,19.5,19.6
2010,40,10.8,2,1.95,0.59,NA,8.3,3.16,1.17,6.55,0.137142857,209.1282738,1.5,27.9,27.82,18.1,18.1
2010,41,20.86,1.69,2.4,0.81,NA,8,4.54,1.34,1.79,0.254285714,261.9532738,3,28.28,28.25,16.6,16.6
2010,42,10.09,3.3,5.98,0.52,NA,6.59,5.35,1.18,1.75,0.221428571,208.2409226,4.5,28.37,28.3,14.8,14.8
2010,43,20.53,2.17,3.13,0.7,NA,2.16,5.91,0.85,11.6,0.024285714,174.9208333,3.25,28.11,28.27,12.9,13.2
2010,44,16.79,3.3,2.68,0.82,NA,1.27,0.68,0.33,7.07,0.018571429,131.6604167,2.25,28.59,28.57,12,12
2010,45,25.33,4.08,4.27,0.89,NA,3.68,1.94,0.62,0.94,0.194285714,139.8110119,2.75,28.3,28.34,11,10.8
2010,46,20.84,2.11,5.24,0.83,NA,7.81,8.26,1.04,3.13,0.132857143,124.6535714,4,26.93,28.97,9.5,11
2010,47,15.16,1.54,5.4,0.05,NA,4.58,6.18,1.03,1.93,0.214285714,120.9197917,4.5,31.38,31.6,6.1,6.1
2010,48,1.81,0.48,0.85,0.36,NA,2.94,5.77,0.67,2.67,0.018571429,126.0861979,3.25,31.42,31.29,4.4,4.4
2010,49,7.06,2.84,1.87,0.48,NA,4.72,6.68,0.86,1.75,0.088571429,128.458631,3.5,29.73,29.76,6.8,6.8
2010,50,12.3,3.83,4.67,0.81,NA,7.56,6.75,0.78,4.74,0,116.7897321,4.25,28.74,28.97,4.4,4.6
2010,51,12.95,2.39,5.63,0.73,NA,1.27,8.57,0.7,6.03,0.397142857,80.15014881,3.75,28.11,28.33,2.7,2.9
2010,52,12.25,1.43,4.09,0.48,NA,1.2,4.95,0.42,16.19,0.002857143,127.2304167,3.75,28.66,29.44,1.8,3.1
2011,1,12.01,1.57,5.28,0.67,NA,0.17,0.65,0.11,19.92,0,91.65729167,2.75,29.32,29.58,3,3.3
2011,2,15.63,1.23,5.72,0.56,NA,0.91,0.41,0.21,15.82,0.04,133.1127976,2.5,28.9,28.98,2.2,2.4
2011,3,11.07,0.98,5.42,0.55,NA,0.53,1.02,0.05,5.16,0.155714286,145.7050595,3,27.38,27.64,1.6,1.9
2011,4,11.23,0.38,4.11,0.4,NA,0.42,1.26,0.08,11.02,0.208571429,131.2632441,2.75,27.25,27.39,0.6,0.9
2011,5,5.61,0.36,1.54,0.4,NA,3.13,0.76,0.04,8.13,0.131428571,125.1409226,3.5,26.98,27.2,0.5,1.1
2011,6,6.69,0.3,0.33,0.1,NA,1.79,0.91,0.1,2.06,0.271428571,178.3967014,4,27.05,27.33,0.2,1.1
2011,7,5.5,0.49,0.6,0.3,NA,NA,NA,NA,NA,0.038571429,192.6480655,NA,NA,NA,NA,NA
2011,8,5.43,0.42,0.35,0.18,NA,0.85,1.06,0.19,10.04,0,241.0068452,2.5,27.5,27.6,1.4,1.6
2011,9,6.57,0.54,0.66,0.25,NA,1.1,0.86,0.05,12.4,0.267142857,182.9464286,3,25.91,27.5,2.2,2.6
2011,10,6.18,0.65,0.53,0.2,NA,1.68,2.68,0.34,21.78,0.11,155.2842014,1.75,21.17,26.21,3.8,3.6
2011,11,5.11,0.65,0.75,0.32,NA,1.23,1.32,0.06,11.29,0.154285714,221.9577381,3,22.49,27.05,4.7,3.9
2011,12,8.58,0.83,0.9,0.14,NA,3.56,1.85,0.15,8.93,0.092857143,260.9977679,2.75,24.62,25.39,4.7,4.8
2011,13,9.16,0.84,0.71,0.24,NA,3.72,1.41,0.25,2.76,0.051428571,271.0517857,2.75,26.3,26.18,4.4,4.5
2011,14,18.13,1.87,0.75,0.1,NA,NA,NA,NA,NA,0.122857143,321.4384983,NA,NA,NA,NA,NA
2011,15,16.33,0.94,0.47,0.09,NA,1.16,1.44,0.06,0.43,0.021428571,246.7666667,2.5,26.9,27.23,7.5,6.2
2011,16,13.92,0.79,0.62,0.13,NA,1.01,0.74,0.05,10.22,0.361428571,287.8928571,2.5,24.32,25.1,8.5,8.1
2011,17,11.26,1.19,0.13,0.2,NA,0.87,1.08,0.05,2.09,0.247142857,428.9402778,3.75,24.57,24.94,9.3,8.5
2011,18,5.31,1.3,0.59,0.29,NA,1.33,2.81,0.05,5.25,0.084285714,424.0229167,3,21.89,25.67,12.5,10.3
2011,19,0.14,0.55,0.48,0.16,NA,0.55,0.81,0.14,4.45,0.052857143,325.8686012,2.25,24.24,24.25,11.7,11.7
2011,20,0.22,0.62,0.44,0.11,NA,1.56,0.92,0.26,1.89,0.01,237.8171131,2,25.79,25.7,11.7,11.7
2011,21,0.52,0.62,0.27,0.29,NA,0.66,0.71,0.19,4.23,0.3,362.1316964,2.75,26.63,27.41,13.5,12.8
2011,22,2.85,0.82,0.84,0.23,NA,0.74,1.02,0.08,3.75,0.052857143,480.5413021,2.75,26.11,27.4,18.5,15.2
2011,23,1.12,0.51,0.58,0.19,NA,2.4,0.53,0.25,2.99,0,381.5534226,2.5,26.83,27.82,17.6,16
2011,24,4.28,1.66,0.7,0.41,NA,0.75,0.66,0.36,8.68,0.14,409.4793155,2.25,26.31,27.06,17.9,17.5
2011,25,1.88,0.55,0.45,0.3,NA,2.31,0.64,0.31,2.47,0.301428571,338.5818452,2.5,27.09,27.55,20.3,17.8
2011,26,1.98,0.85,0.54,0.3,NA,1.37,1.02,0.26,4.02,0.132857143,495.8648872,2.5,27.04,27.77,21.2,19.4
2011,27,NA,NA,NA,NA,NA,0.65,0.73,0.5,2.6,0.01,503.7160714,2.25,28.83,29.27,21.8,20.3
2011,28,4.33,0.96,0.86,0.48,NA,10.28,1,0.4,3.48,0.365714286,539.2764881,2.75,26.49,28.01,23.1,19
2011,29,6.06,0.85,0.83,0.49,NA,0.4,0.7,0.61,2.08,0.077142857,432.2293155,2.75,27.25,27.37,21.4,21.8
2011,30,9.31,0.15,0.59,0.53,NA,0.63,0.66,0.79,4.2,0.014285714,424.7269345,2,27.07,27.73,23.2,20
2011,31,15.94,5.64,5.35,1.03,NA,3.41,0.6,0.66,4.68,0.025714286,439.4891369,2,27.37,27.52,23,22.6
2011,32,14.43,0.29,0.57,0.77,NA,3.66,0.48,0.73,4.97,0,446.4528274,1.75,27.13,27.49,23.3,22.4
2011,33,20.7,0.17,0.66,0.76,NA,4.52,1.21,0.49,7.03,0.437142857,377.4778274,2,26.22,26.3,22.4,21.8
2011,34,22.15,1.94,0.78,0.81,NA,NA,NA,NA,NA,0.402857143,336.4130952,NA,NA,NA,NA,NA
2011,35,33.51,4.3,1.7,1.03,NA,5.11,1.84,0.79,1.81,0.087142857,437.2705729,1.5,26.91,27.05,21.3,21
2011,36,33.32,5.61,2.81,1.21,NA,1.23,1.18,0.88,6.32,0.218571429,270.3669643,NA,NA,NA,NA,NA
2011,37,38.12,5.42,2.31,1.26,NA,1.95,0.97,0.47,NA,0.555714286,373.846875,NA,NA,NA,NA,NA
2011,38,16.6,0.63,1.19,0.87,NA,1.33,0.81,0.52,4.92,0.034285714,235.3525298,NA,NA,NA,NA,NA
2011,39,7.19,4.68,4.58,0.95,NA,1.92,0.85,0.81,3.41,0.181428571,NA,NA,NA,NA,NA,NA
2011,40,16,3.68,1.94,1.12,NA,2.25,0.6,0.38,3.77,0.211428571,NA,NA,NA,NA,NA,NA
2011,41,11.3,1.89,1.13,0.89,NA,4.21,2.03,1.09,4.08,0.088571429,236.0891369,NA,NA,NA,NA,NA
2011,42,10.94,2.27,1,0.89,NA,6.79,3.04,1.37,1.83,0.197142857,NA,NA,NA,NA,NA,NA
2011,43,15.8,3.52,1.59,1.02,NA,3.75,6.03,0.98,7.29,0.302857143,163.8733631,NA,NA,NA,NA,NA
2011,44,10.88,2.09,1.05,0.82,NA,9.58,6.99,3.91,1.82,0.278571429,NA,NA,NA,NA,NA,NA
2011,45,16.68,1.55,1.23,0.89,NA,4.73,9.5,1.1,2.92,0.017142857,167.6901786,NA,NA,NA,NA,NA
2011,46,20.55,4.21,3.04,1.26,NA,2.81,7.49,1.02,3.02,0.2,123.0066964,NA,NA,NA,NA,NA
2011,47,11.63,1.31,3.46,0.98,NA,3.87,8.68,1.1,1.41,0.152857143,NA,NA,NA,NA,NA,NA
2011,48,25.33,5.09,5.77,1.21,NA,3.68,10.81,1.09,1.58,0.23,127.4264757,NA,NA,NA,NA,NA
2011,49,21.4,2.72,5.89,1.1,NA,3.88,11.05,0.96,2.32,0.101428571,101.0491071,NA,NA,NA,NA,NA
2011,50,20.01,1.65,5.7,1.01,NA,8.25,13.94,1.1,0.54,0.364285714,112.7375,NA,NA,NA,NA,NA
2011,51,21.65,2.79,6.54,1.12,NA,11.2,14.09,1.22,NA,0.017142857,97.51994049,NA,NA,NA,NA,NA
2011,52,18.88,3.06,6.07,1.13,NA,3.08,11.71,0.99,1.51,0.107142857,100.0717014,NA,NA,NA,NA,NA
2012,1,25.87,2.8,8.42,1.09,NA,2.28,12.0635,0.8505,1.54,0.007142857,NA,NA,NA,NA,NA,NA
2012,2,21.91,2.2,7.85,1.12,NA,2.745,11.914,0.898,2.39,0.228571429,NA,NA,NA,NA,NA,NA
2012,3,20.92,1.59,7.79,1.05,NA,1.27,10.0176,0.421,4.59,0.141428571,NA,NA,NA,NA,NA,NA
2012,4,24.16,1.37,8.56,1.04,NA,2.835,8.4636,0.4615,11.47,0.108571429,NA,NA,NA,NA,NA,NA
2012,5,18.44,0.9,6.84,1.04,NA,1.655,0.8315,0.1455,NA,0.002857143,NA,NA,NA,NA,NA,NA
2012,6,18.92,0.63,6.76,0.96,NA,0.841,0.64,0.0601,NA,0.018571429,NA,NA,NA,NA,NA,NA
2012,7,14.59,0.54,5.75,0.63,NA,1.2,0.7865,0.2385,NA,0.014285714,NA,NA,NA,NA,NA,NA
2012,8,1.8,0.73,0.6,0.43,NA,4.73,0.9005,0.3095,NA,0.077142857,NA,NA,NA,NA,NA,NA
2012,9,1.47,0.23,0.63,0.36,NA,6.665,2.193,0.2555,NA,0.212857143,NA,NA,NA,NA,NA,NA
2012,10,2.04,0.61,0.61,0.36,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA
2012,11,4.71,0.88,0.84,0.49,NA,5.69,0.64,0.34,NA,0.002857143,NA,NA,NA,NA,NA,NA
2012,12,4.66,0.77,0.59,0.47,NA,1.225,0.5075,0.231,NA,0,NA,NA,NA,NA,NA,NA
2012,13,3.64,0.49,0.46,0.43,NA,7.46,2.618,0.391,NA,0.061428571,NA,NA,NA,NA,NA,NA
2012,14,5.02,0.25,0.16,0.43,NA,1.905,8.3227,0.394,NA,0.024285714,NA,NA,NA,NA,NA,NA
2012,15,5.57,0.21,0.13,0.39,NA,4.52,1.124,0.3575,NA,0.012857143,NA,NA,NA,NA,NA,NA
2012,16,8.35,0.37,0.4,0.36,NA,1.72,0.911,0.2625,NA,0.004285714,NA,NA,NA,NA,NA,NA
2012,17,8.96,0.53,0.35,0.45,NA,8.61,0.487,0.581,NA,0.458571429,NA,NA,NA,NA,NA,NA
2012,18,7.75,0.59,1.21,0.51,NA,1.595,0.682,0.1325,NA,0.114285714,NA,NA,NA,NA,NA,NA
2012,19,9.4,0.32,0.21,0.46,NA,0.04,1.09,0.27,NA,0.212857143,NA,NA,NA,NA,NA,NA
2012,20,9.02,0.67,0.5,0.62,NA,NA,NA,NA,NA,0.192857143,NA,NA,NA,NA,NA,NA
2012,21,6.2,0.41,0.33,0.36,NA,NA,NA,NA,NA,0.085714286,NA,NA,NA,NA,NA,NA
2012,22,5.03,0.38,0.39,0.6,NA,NA,NA,NA,NA,0.174285714,NA,NA,NA,NA,NA,NA
2012,23,6.19,1.01,1.32,0.78,NA,2.22,2.1,0.62,NA,0.161428571,NA,NA,NA,NA,NA,NA
2012,24,1.52,0.4,0.8,0.25,NA,NA,NA,NA,NA,0.067142857,NA,NA,NA,NA,NA,NA
2012,25,7,0.29,0.66,0.55,NA,0.98,0.47,0.38,NA,0.11,NA,NA,NA,NA,NA,NA
2012,26,5.13,0.64,0.57,0.55,NA,2.99,1.64,0.75,NA,0.204285714,NA,NA,NA,NA,NA,NA
2012,27,8.2,1.14,1.09,0.7,NA,0.65,0.84,0.67,NA,0.035714286,NA,NA,NA,NA,NA,NA
2012,28,8.27,0.78,0.54,0.64,NA,0.25,0.38,0.68,NA,0,NA,NA,NA,NA,NA,NA
2012,29,17.21,0.25,0.55,0.65,NA,NA,NA,NA,NA,0.128571429,NA,NA,NA,NA,NA,NA
2012,30,18.37,1.34,0.9,0.82,NA,NA,NA,NA,NA,0.211428571,NA,NA,NA,NA,NA,NA
2012,31,10.44,0.74,0.94,0.96,NA,2.84,1.05,1.51,NA,0.015714286,NA,NA,NA,NA,NA,NA
2012,32,12.14,0.29,0.33,0.68,NA,NA,NA,NA,NA,0.302857143,NA,NA,NA,NA,NA,NA
2012,33,29.94,1.92,1.27,0.96,NA,NA,NA,NA,NA,0.241428571,NA,NA,NA,NA,NA,NA
2012,34,26.8,3.25,1,1.04,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2012,35,21.25,4.38,5.95,0.85,NA,NA,NA,NA,NA,0.022857143,NA,NA,NA,NA,NA,NA
2012,36,20.46,2.6,0.84,0.95,NA,NA,NA,NA,NA,0.358571429,NA,NA,NA,NA,NA,NA
2012,37,20.5,1.54,1.25,1.03,NA,NA,NA,NA,NA,0.004285714,NA,NA,NA,NA,NA,NA
2012,38,18.21,1.78,1.7,0.95,NA,0.12,13.68,1.8,NA,0.11,NA,NA,NA,NA,NA,NA
2012,39,23.92,5.19,1.75,1.25,NA,2.01,2.49,1.31,NA,0.277142857,NA,NA,NA,NA,NA,NA
2012,40,26,2.68,1.15,1.16,NA,4.16,5.39,1.44,NA,0.114285714,NA,NA,NA,NA,NA,NA
2012,41,30.17,6.42,4,1.45,NA,NA,NA,NA,NA,0.077142857,NA,NA,NA,NA,NA,NA
2012,42,17.41,2.96,3.05,1.17,NA,NA,NA,NA,NA,0.137142857,NA,NA,NA,NA,NA,NA
2012,43,17.57,4.4,4.84,1.31,NA,NA,NA,NA,NA,0.008571429,NA,NA,NA,NA,NA,NA
2012,44,16.01,1.75,2.4,1.1,NA,NA,NA,NA,NA,0.207142857,NA,NA,NA,NA,NA,NA
2012,45,16.23,2.15,4.85,1.3,NA,NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA
2012,46,20.25,2.01,4.19,1.22,NA,NA,NA,NA,NA,0.025714286,NA,NA,NA,NA,NA,NA
2012,47,20.68,3.31,3.78,1.12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
2012,48,10.23,0.63,1.05,0.71,NA,NA,NA,NA,NA,0.047142857,NA,NA,NA,NA,NA,NA
2012,49,11.54,2.8,2.82,1.04,NA,NA,NA,NA,NA,0.067142857,NA,NA,NA,NA,NA,NA
2012,50,10.55,1.49,3.25,0.87,NA,NA,NA,NA,NA,0.164285714,NA,NA,NA,NA,NA,NA
2012,51,8.23,2.06,3.52,0.92,NA,NA,NA,NA,NA,0.265714286,NA,NA,NA,NA,NA,NA
2012,52,9.47,2.1,4.51,0.9,NA,5.73,10.08,1.13,NA,0.292857143,144.8267361,NA,NA,NA,NA,NA
2013,1,10.4,1.97,4.78,0.95,NA,0.76,7.58,0.91,1.02,0,120.1869048,5.5,30,30,1.8,NA
2013,2,10.48,1.68,5.36,0.92,NA,1.1,6.66,0.74,2.71,0.04,129.9700893,5,30,30,4.4,NA
2013,3,11.51,1.36,6.48,0.82,NA,0.47,6.1,0.61,3.845,0.097142857,194.6206845,5.25,30,30,5.05,NA
2013,4,8.58,1.16,5.34,0.8,NA,0.39,3.83,0.5,NA,0.022857143,144.7641927,NA,NA,NA,NA,NA
2013,5,7.99,0.72,4.1,0.67,NA,0.16,0.11,0.24,5.16,0.115714286,151.7775298,4.5,30,30,2,2
2013,6,8.66,0.79,3.64,0.55,NA,0.74,0.6,0.18,4.95,0.237142857,165.813244,4.5,30,30,2.2,2.2
2013,7,6.95,1.12,2.68,0.52,NA,1.05,0.64,0.15,5.95,0.071428571,194.2410714,3,30,30,2.1,2.4
2013,8,4.73,0.98,0.76,0.38,NA,0.51,0.24,0.08,3.9,0.161428571,179.3790364,3.5,31,31.5,1.2,2.4
2013,9,1.64,0.31,0.14,0.21,NA,0.31,0.18,0.02,1.83,0.248571429,222.7497024,4.5,27,31,3.6,3.6
2013,10,2.05,0.47,0.41,0.3,NA,0.35,0.48,0.13,1.77,0.054285714,253.5080357,5,3.8,3.6,3,3
2013,11,0.9,0.54,0.25,0.26,NA,0.67,0.13,0.02,6.94,0.135714286,300.0736607,3,29,30,4.1,4.2
